Fiscal Year,city,state,zip,type,industry,workState,wage,occupation
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,DALHART,TX,79022.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$20.00 and more,
2024,CHASELEY,ND,58423.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SD,$16.00 - $17.99,
2024,MONTICELLO,AR,71655.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,YELLOW SPRINGS,OH,45387.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OH,$18.00 - $19.99,
2024,HOLLY GROVE,AR,72069.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,CARIBOU,ME,4736.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ME,$16.00 - $17.99,
2024,REIDSVILLE,GA,30453.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,MOORE,TX,78057.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,RICHMOND,KY,40475.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AZ,$16.00 - $17.99,
2024,RICHMOND,KY,40475.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,AGUADA,PR,602.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PR,$9.99 and under,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,BAY CITY,TX,77414.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,LONG VALLEY,NJ,7853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NJ,$16.00 - $17.99,
2024,WARREN,AR,71671.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,WARREN,AR,71671.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,WARREN,AR,71671.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$12.00 - $13.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SC,$12.00 - $13.99,
2024,CLEWISTON,FL,33440.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SC,$14.00 - $15.99,
2024,LAKE PLACID,FL,33852.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,HEYBURN,ID,83336.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,OSHKOSH,NE,69154.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,OSHKOSH,NE,69154.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,CARTHAGE,NC,28327.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$12.00 - $13.99,
2024,CARTHAGE,NC,28327.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,MARIETTA,NY,13110.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,ADAMS,NE,68301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,BIGFOOT,TX,78005.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,PINE BLUFF,AR,71613.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,CROSSETT,AR,71635.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,WHITE CASTLE,LA,70788.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,WHITE CASTLE,LA,70788.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,GOFFSTOWN,NH,3045.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MA,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,SPOKANE,WA,99208.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$16.00 - $17.99,
2024,BOULDER,CO,80301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,BRANDENBURG,KY,40108.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,NAPLES,ID,83847.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,NAPLES,ID,83847.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,MOUNT OLIVE,NC,28365.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NM,$16.00 - $17.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NM,$16.00 - $17.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,BRIDGETON,NJ,8302.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NJ,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NJ,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NJ,$20.00 and more,
2024,MILTON,NY,12547.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$16.00 - $17.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$20.00 and more,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$16.00 - $17.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$16.00 - $17.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$16.00 - $17.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$16.00 - $17.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$16.00 - $17.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OH,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,WINTER HAVEN,FL,33882.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$16.00 - $17.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,WINTER HAVEN,FL,33884.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OH,$16.00 - $17.99,
2024,GOLDSBORO,NC,27530.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,WILLISTON,ND,58802.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,WILSON,NC,27896.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,BARNHART,TX,76930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,HEYBURN,ID,83336.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NV,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,GOFFSTOWN,NH,3045.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CT,$16.00 - $17.99,
2024,BRINKLEY,AR,72021.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,ALTUS,OK,73522.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,MARTINSVILLE,IN,46151.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$16.00 - $17.99,
2024,STOUTLAND,MO,65567.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,MURRAY,KY,42071.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,OBERLIN,KS,67749.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,OBERLIN,KS,67749.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,OBERLIN,KS,67749.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,ADAIRVILLE,KY,42202.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,LAKE PROVIDENCE,LA,71254.0,h2a,23 - Construction,LA,$12.00 - $13.99,
2024,HEYBURN,ID,83336.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$16.00 - $17.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,ALVA,FL,33920.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,KINDER,LA,70648.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,FRENCHVILLE,ME,4745.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ME,$16.00 - $17.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,LAKE PLACID,FL,33852.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,72 - Accommodation and Food Services,MS,$12.00 - $13.99,
2024,GRUVER,TX,79040.0,h2a,48-49 - Transportation and Warehousing,TX,$20.00 and more,
2024,PLAUCHEVILLE,LA,71362.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OH,$18.00 - $19.99,
2024,AVON PARK,FL,33825.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,AVON PARK,FL,33825.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,AVON PARK,FL,33825.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,AVON PARK,FL,33825.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,CROWLEY,LA,70526.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,ROSEAU,MN,56751.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$16.00 - $17.99,
2024,ANGLETON,TX,77515.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,TURRELL,AR,72384.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,TEASDALE,UT,84773.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",UT,$10.00 - $11.99,
2024,TEASDALE,UT,84773.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",UT,$10.00 - $11.99,
2024,SCHOOLCRAFT,MI,49087.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,LYONS,NY,14489.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$20.00 and more,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$16.00 - $17.99,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,OLYMPIA,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$16.00 - $17.99,
2024,OLYMPIA,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,WENATCHEE,WA,98801.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OR,$16.00 - $17.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OR,$18.00 - $19.99,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,DAVIS,CA,95617.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$12.00 - $13.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$12.00 - $13.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$16.00 - $17.99,
2024,PALMETTO,FL,34221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$16.00 - $17.99,
2024,SANTA MARIA,CA,93454.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,SANTA MARIA,CA,93454.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,SANTA MARIA,CA,93454.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,CARTHAGE,NC,28327.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AL,$12.00 - $13.99,
2024,BAKERSFIELD,CA,93388.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$20.00 and more,
2024,BAKERSFIELD,CA,93388.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$20.00 and more,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,GLASGOW,MT,59230.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$16.00 - $17.99,
2024,CORNVILLE,AZ,86325.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AZ,$14.00 - $15.99,
2024,WOODSTOCK,MD,21163.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MD,$16.00 - $17.99,
2024,HYATTVILLE,WY,82428.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WY,$10.00 - $11.99,
2024,HYATTVILLE,WY,82428.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WY,$10.00 - $11.99,
2024,AIKEN,SC,29803.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SC,$12.00 - $13.99,
2024,FELLSMERE,FL,32948.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,PALISADE,CO,81526.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,PALISADE,CO,81526.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,PALISADE,CO,81526.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,BRIGHTON,CO,80601.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,CLOVIS,NM,88101.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NM,$14.00 - $15.99,
2024,CLARKS SUMMIT,PA,18411.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$16.00 - $17.99,
2024,CLARKS SUMMIT,PA,18411.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$16.00 - $17.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,CARTHAGE,NC,28327.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,DONALDSONVILLE,LA,70346.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,OLYMPIA,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",DE,$16.00 - $17.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$16.00 - $17.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MI,$18.00 - $19.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,EAST PALATKA,FL,32131.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
